id,energy
6781,-91.09248460498556
6782,-63.47198356643864
6783,-76.15458774022513
6784,-91.01578783967842
6785,-69.66197177484241
6786,-96.78961865788813
6787,-90.30756170177949
6788,-90.44738965301997
6789,-83.77794722907511
6790,-77.90036028856764
6791,-58.2006646685412
6792,-74.79320375929086
6793,-74.46589324340522
6794,-83.28859851359138
6795,-83.64296098722585
6796,-97.11864161585947
6797,-68.06376851879313
6798,-67.3070841968983
6799,-63.08144179725299
6800,-71.948888477516
6801,-75.51367063623829
6802,-80.83748631425159
6803,-71.69565975950002
6804,-77.50400548634673
6805,-56.59751657311983
6806,-83.9884946218877
6807,-72.43187581867838
6808,-69.30747808606468
6809,-54.19820368549894
6810,-75.58436007535049
6811,-73.96499013721416
6812,-103.25961530793133
6813,-64.61437870517021
6814,-54.57138473204792
6815,-91.464421061575
6816,-55.817314242397195
6817,-91.08005381546548
6818,-97.18783933476313
6819,-97.12458490566846
6820,-97.27469942192623
6821,-73.15692979329364
6822,-78.10988177204028
6823,-74.76284186663096
6824,-64.95230878659143
6825,-76.87354930660669
6826,-90.25526229521546
6827,-68.56384177923549
6828,-68.03544218592086
6829,-77.41318415187396
6830,-60.847243641908506
6831,-90.66399401969079
6832,-65.48669889932276
6833,-69.50393937723517
6834,-74.99433994333275
6835,-96.88598771369011
6836,-77.32597768421354
6837,-91.119571627065
6838,-90.29491876632372
6839,-84.2356131356956
6840,-90.87126545893021
6841,-76.93062378175989
6842,-85.7636765832063
6843,-76.00806952931292
6844,-97.08428455110005
6845,-68.3175021747174
6846,-91.14831309922562
6847,-97.140666860812
6848,-84.16426204921407
6849,-97.27312160284185
6850,-74.87101939244194
6851,-66.92241986302301
6852,-62.00291504707269
6853,-76.05709094289884
6854,-61.24980071716602
6855,-72.31518155350862
6856,-62.76174367336989
6857,-63.02824497008101
6858,-71.88389242821582
6859,-69.44889264130393
6860,-84.91671456161697
6861,-61.86257776650008
6862,-73.13309369212587
6863,-78.54933387010817
6864,-66.35075311559592
6865,-74.34937120115293
6866,-90.6751155903782
6867,-77.80358375807273
6868,-84.70208263129379
6869,-83.71822010120647
6870,-85.85115838508956
6871,-89.89272489402691
6872,-83.73551963918918
6873,-83.79476918111428
6874,-71.51360471570345
6875,-97.03836715459714
6876,-74.5135370789248
6877,-69.402164477776
6878,-67.95066673327653
6879,-54.96480778275751
6880,-74.5737353800653
6881,-83.6132501726532
6882,-91.19348574641421
6883,-96.9552320285834
6884,-70.92294989003715
6885,-77.11789658634896
6886,-65.4012631491489
6887,-60.98526164873191
6888,-91.21688902988762
6889,-76.89000803655178
6890,-74.51915942454647
6891,-90.37766031104535
6892,-77.95857167925959
6893,-61.73628560712116
6894,-78.65857816316878
6895,-83.2866080130245
6896,-69.55644197566164
6897,-83.521940377718
6898,-66.32040751183574
6899,-76.15365515198148
6900,-60.68014110641724
6901,-97.09555628383768
6902,-90.07570067562776
6903,-78.89605720742972
6904,-69.00062727343726
6905,-97.11058670285448
6906,-84.31955747995951
6907,-60.79842194081132
6908,-85.58246994043847
6909,-69.67383651645073
6910,-67.62229618464434
6911,-77.27755809772697
6912,-76.92621730685991
6913,-97.03931188200968
6914,-70.77985186792498
6915,-74.41395749663131
6916,-84.29740845631494
6917,-91.08801400224263
6918,-103.34227790339311
6919,-84.24578098567447
6920,-83.47931866154828
6921,-89.8397918364463
6922,-97.09882908013398
6923,-84.22467044926168
6924,-84.87606919869987
6925,-68.34776227392875
6926,-76.13852510272872
6927,-62.882402621373984
6928,-90.271966467758
6929,-62.76380733532586
6930,-67.55790440033797
6931,-103.41348788367657
6932,-63.50667694320311
6933,-77.92626521299013
6934,-76.27726845192664
6935,-90.30022443402963
6936,-78.19480025792541
6937,-53.72961146282503
6938,-90.84634997460536
6939,-63.44579398026414
6940,-74.46590214092475
6941,-75.80852188304158
6942,-67.6596083733275
6943,-74.9545663288463
6944,-72.53112801748752
6945,-68.19806202277361
6946,-56.758686113957324
6947,-91.03026287664085
6948,-69.3106471855538
6949,-69.62173558198997
6950,-61.91019885885409
6951,-97.96625636275488
6952,-75.97844439898897
6953,-83.7920386104181
6954,-103.30380439371679
6955,-84.11915335569043
6956,-49.906139761589856
6957,-90.38673498909671
6958,-83.8286047515078
6959,-83.54952031139764
6960,-67.23779757691848
6961,-76.11271316455529
6962,-53.1330922218805
6963,-74.6117356861796
6964,-77.09058033844212
6965,-54.184838388970384
6966,-74.21692543045242
6967,-83.9876988422651
6968,-83.29457570984081
6969,-68.98685121214407
6970,-63.03532061472976
6971,-69.34767605576359
6972,-82.61001220277188
6973,-103.1534722520908
6974,-90.77783633384689
6975,-97.09295781640485
6976,-90.1859816000932
6977,-97.19965569460328
6978,-90.29191128988276
6979,-85.9370161883765
6980,-69.40374087580977
6981,-71.950358015445
6982,-76.96601948298039
6983,-83.8080888442407
6984,-76.82372911383685
6985,-83.71292012313086
6986,-69.51202944930567
6987,-77.36803596771583
6988,-85.82007403736655
6989,-83.8339452734868
6990,-62.97562972735926
6991,-90.79339633987222
6992,-54.20722319011752
6993,-74.57858481760042
6994,-83.36133427392795
6995,-62.25664134090651
6996,-77.42806305462553
6997,-83.6104959163904
6998,-78.83618583225682
6999,-90.86019384549257
7000,-91.10562301764263
7001,-76.70785446232304
7002,-85.70298938129638
7003,-90.3464190718983
7004,-73.48764718760137
7005,-90.25080441236723
7006,-63.56115945806029
7007,-69.26235160524485
7008,-57.90607352956882
7009,-74.60972782067356
7010,-61.72571933612235
7011,-67.45965500004507
7012,-60.83000434081187
7013,-69.32333257440003
7014,-90.07114891042345
7015,-48.12128701622653
7016,-71.92159692238357
7017,-83.53167662904845
7018,-75.10928269505713
7019,-84.80080248747032
7020,-56.22212626337537
7021,-74.97818988860334
7022,-103.40166045823239
7023,-66.84552067587794
7024,-75.26101319792681
7025,-77.998218693935
7026,-67.91109040441526
7027,-75.83082486666046
7028,-68.52691141522075
7029,-96.9963998022898
7030,-82.55081201735575
7031,-74.67354955443382
7032,-76.76730994857398
7033,-82.3085299813009
7034,-90.4465932068974
7035,-78.10981311293901
7036,-90.07629830127905
7037,-66.32398461766131
7038,-103.26119084100034
7039,-69.88888699571888
7040,-74.67345511897888
7041,-70.22139578433426
7042,-91.04908924866993
7043,-71.5705735237878
7044,-76.8481149824556
7045,-83.72505862312599
7046,-72.4028693349936
7047,-75.76806685613023
7048,-78.7016891722148
7049,-69.42999653310163
7050,-84.45639799867533
7051,-90.13527568659978
7052,-90.63289251751968
7053,-53.77558559010798
7054,-90.56044526406745
7055,-59.45733638089823
7056,-96.88724769365542
7057,-91.77782589454584
7058,-103.2001128735469
7059,-91.18965888244475
7060,-67.65476449581853
7061,-103.27226954056047
7062,-97.0954706682008
7063,-90.23962652290525
7064,-78.15082695248195
7065,-103.27960269324707
7066,-90.22745370894229
7067,-91.05564512771775
7068,-63.94488795586166
7069,-83.63459656997705
7070,-78.46494900805281
7071,-84.10968197088533
7072,-96.96386766781171
7073,-84.78267685201753
7074,-84.3205326074066
7075,-92.039004372438
7076,-73.04861766809398
7077,-84.25503996274404
7078,-69.71905497517618
7079,-76.94716868938302
7080,-70.8654096689962
7081,-90.75447968653525
7082,-90.42708121226809
7083,-83.47301810014517
7084,-49.63595265187279
7085,-67.9044123075493
7086,-65.87985679008082
7087,-89.9673079848474
7088,-74.88088264210121
7089,-74.27982590148989
7090,-63.9834397344527
7091,-72.92051061291572
7092,-90.68586540446671
7093,-90.2698833928458
7094,-67.99465032786291
7095,-64.80619378537588
7096,-78.01456966254585
7097,-82.69361115930724
7098,-74.90827252711837
7099,-77.91000860951584
7100,-65.52779532074446
7101,-89.93476872452025
7102,-76.73761066801406
7103,-90.09931810944633
7104,-62.9145315860929
7105,-69.340702912201
7106,-90.22423957382715
7107,-90.34247078115693
7108,-84.15907628727889
7109,-90.79769094097023
7110,-84.31099357261697
7111,-83.67159535774718
7112,-83.7513589455946
7113,-85.88912107289417
7114,-62.32103537947884
7115,-71.21426552743515
7116,-84.42685643567614
7117,-83.69985087921921
7118,-90.1713273965617
7119,-91.502988944889
7120,-71.76811245219204
7121,-69.01974734699435
7122,-74.61605951542458
7123,-84.32748451880207
7124,-74.9214630124087
7125,-69.65856032260359
7126,-74.10557480478026
7127,-62.682557404522605
7128,-62.75873151695622
7129,-70.17706607027144
7130,-68.17520754873033
7131,-84.38932544524906
7132,-90.37916440118818
7133,-90.36173001204851
7134,-82.56434785934812
7135,-69.6191347547236
7136,-46.97420261126071
7137,-63.756184929618314
7138,-89.96005704027968
7139,-84.92191375788613
7140,-83.56256887488318
7141,-85.5203429281753
7142,-90.23594747756972
7143,-96.75896865055878
7144,-63.69781340445884
7145,-69.53615307889149
7146,-74.36926777959916
7147,-68.43788050392486
7148,-77.50429764311079
7149,-90.03947241529097
7150,-75.80900082809148
7151,-82.54330665713606
7152,-90.8464699461831
7153,-58.86500423341628
7154,-69.63265485674853
7155,-69.70653998219454
7156,-54.314525837041515
7157,-83.78650332560933
7158,-84.789769807627
7159,-72.60114035604308
7160,-74.35203279126966
7161,-90.05446522837353
7162,-58.06836863675202
7163,-69.98643470661636
7164,-63.13678206570512
7165,-77.71275597668037
7166,-56.519332499522505
7167,-68.31161882771448
7168,-97.21020735582904
7169,-84.3317308058493
7170,-90.23102751140803
7171,-84.76902306112197
7172,-83.77718154872774
7173,-89.79652646951925
7174,-64.25234132269318
7175,-83.26457513079087
7176,-68.91076028325315
7177,-84.00171632199886
7178,-66.8643074741243
7179,-83.92590129168
7180,-83.31233949094207
7181,-76.23989654301937
7182,-90.32132852945865
7183,-66.89012109803494
7184,-84.08316531899533
7185,-89.8485898631713
7186,-70.26964363111233
7187,-61.63896949803882
7188,-72.62164804199868
7189,-83.52133604187121
7190,-77.44524875429794
7191,-75.74974395435254
7192,-64.12530251588959
7193,-83.78233171801624
7194,-83.59602815962724
7195,-96.96965671049401
7196,-97.01714982194724
7197,-91.03251417122219
7198,-76.77485535521939
7199,-75.64209945690516
7200,-82.56327624582083
7201,-74.832822836509
7202,-67.24335376103869
7203,-89.29721544091164
7204,-90.3721401509741
7205,-90.32455614150904
7206,-84.84289276443819
7207,-67.56841442164863
7208,-78.69153677407851
7209,-90.86546885621252
7210,-84.4859349299401
7211,-90.50739527067462
7212,-76.33669321377334
7213,-79.8808596539751
7214,-67.80746574581401
7215,-82.24151714637541
7216,-90.81545966183545
7217,-63.86003933403039
7218,-97.07703889204132
7219,-83.74188849341762
7220,-91.05299107082882
7221,-90.37399920455113
7222,-97.24213143302984
7223,-67.85071348355095
7224,-72.32020048548526
7225,-75.99689582801317
7226,-61.78125567058322
7227,-78.47314979107234
7228,-60.348012512175316
7229,-90.31921868252572
7230,-54.84427787530247
7231,-77.82912029791947
7232,-84.74735707331178
7233,-76.24957227704662
7234,-68.57035315292347
7235,-61.85233620185315
7236,-74.52111496697081
7237,-97.06508369448198
7238,-84.97593000615092
7239,-68.26862545123697
7240,-63.86273053684238
7241,-60.808822899497834
7242,-89.33566455376418
7243,-84.91133447508743
7244,-83.61984197127096
7245,-84.82637137428871
7246,-90.30101646126084
7247,-78.40632674709818
7248,-75.84208029667388
7249,-65.52807535997938
7250,-90.101161157077
7251,-62.84424237294781
7252,-72.8378811115785
7253,-84.861975769825
7254,-83.00950006072198
7255,-78.77547024841533
7256,-77.09235615239517
7257,-77.0745946620064
7258,-91.25897707212762
7259,-90.36894720202822
7260,-84.87413048843756
7261,-74.48401931128028
7262,-90.33114515329461
7263,-78.21501867929754
7264,-73.99336348508304
7265,-90.18733048350252
7266,-97.30006950559029
7267,-84.35794227799963
7268,-97.14218304494182
7269,-84.26683812716351
7270,-66.12116339119248
7271,-90.81266635922672
7272,-70.10438440486953
7273,-72.05618094802573
7274,-68.77681961879756
7275,-70.26591973947616
7276,-81.29008131758386
7277,-63.43297694218289
7278,-90.39865106558385
7279,-68.57618021899621
7280,-83.71937683100587
7281,-74.4591807996489
7282,-69.28253324305149
7283,-83.89264078149972
7284,-90.61945167064127
7285,-77.56522497643209
7286,-103.27818211476179
7287,-96.90843968853773
7288,-83.62742167969192
7289,-74.59718505691971
7290,-65.62419423055886
7291,-84.29692165664753
7292,-71.6776727980627
7293,-90.96600478403718
7294,-66.86003234134523
7295,-83.3842390224489
7296,-90.36830614912809
7297,-68.57656304359307
7298,-72.51892909689316
7299,-91.02764040477885
7300,-96.79657568436656
7301,-83.62714579540688
7302,-96.98285841248489
7303,-91.09840263889316
7304,-69.65061632597669
7305,-83.9373969186642
7306,-84.26498385865523
7307,-84.50655054174209
7308,-70.13177537146768
7309,-74.63300246704472
7310,-83.97146095796465
7311,-77.1427225034389
7312,-76.32569422586172
7313,-63.807520819335245
7314,-73.85793149322046
7315,-68.92298573919065
7316,-90.47377717925616
7317,-90.74810027133887
7318,-90.17028062677484
7319,-45.91807787155038
7320,-89.95856057268998
7321,-70.38781837652635
7322,-66.84628484260055
7323,-74.41522986288783
7324,-77.76496549245222
7325,-89.95102324704865
7326,-69.3439594359414
7327,-85.71186251076644
7328,-69.69588805603374
7329,-83.74645191961982
7330,-68.233523605985
7331,-97.22099777407308
7332,-75.89161058444752
7333,-71.931685407637
7334,-58.855288444717964
7335,-90.40074864623628
7336,-76.93604288264599
7337,-91.04911323708778
7338,-57.72167219018876
7339,-82.18397918528454
7340,-82.93475327675503
7341,-84.16561230626172
7342,-72.36609021568458
7343,-84.1584970287393
7344,-74.22189006580763
7345,-84.724913917831
7346,-90.31942718453926
7347,-83.51191231430221
7348,-91.05335430147686
7349,-64.53759975685402
7350,-78.17592779509627
7351,-90.41887709767049
7352,-68.23868910794054
7353,-96.85074884355137
7354,-97.06188167621833
7355,-67.27637637324514
7356,-74.8000735074905
7357,-70.50042083309368
7358,-57.00928739707532
7359,-84.33237642576374
7360,-90.25447370279934
7361,-74.77451108163731
7362,-68.02185092349274
7363,-67.80046741439182
7364,-97.00300200800035
7365,-83.71567812504122
7366,-90.30679703728377
7367,-97.05704786979894
7368,-90.99194483117006
7369,-61.52367535012293
7370,-85.72279505872069
7371,-61.56368243432733
7372,-84.24009972568643
7373,-56.14825825904958
7374,-74.51982088327138
7375,-72.70845451080251
7376,-89.36110102275187
7377,-90.87563279472707
7378,-90.90616963598015
7379,-69.10494458065983
7380,-97.12041085125529
7381,-90.78411364467101
7382,-84.74786846596159
7383,-64.741661934312
7384,-74.34896491747656
7385,-58.26580231620907
7386,-76.35678838817773
7387,-90.33714966536955
7388,-84.26351218033817
7389,-69.29891651697085
7390,-74.65826680776183
7391,-74.95811405086326
7392,-78.04418021269888
7393,-74.86705955689315
7394,-90.17082075505124
7395,-84.43925013151674
7396,-83.61789349504735
7397,-76.10048414063836
7398,-69.60612027957119
7399,-82.90785875009632
7400,-76.38630010859934
7401,-61.81146224505623
7402,-63.64910747927412
7403,-67.88185993545615
7404,-90.45863273148319
7405,-90.27352950999098
7406,-85.10056350762596
7407,-83.5106504962813
7408,-76.3765037886412
7409,-84.64584825471644
7410,-69.56097334219997
7411,-83.71310265473245
7412,-84.23043727498711
7413,-74.86721562369618
7414,-90.9045122244632
7415,-81.2679153986322
7416,-90.17765950506418
7417,-72.2251065209432
7418,-64.74768126217037
7419,-74.63138861865839
7420,-90.98701878354854
7421,-90.184776029228
7422,-49.556954191285215
7423,-77.2738164719855
7424,-28.6324056913839
7425,-84.9152948833167
7426,-58.75830272984695
7427,-90.839844336495
7428,-71.54757610819573
7429,-97.03311890725028
7430,-68.09455743930144
7431,-62.24475036175518
7432,-97.84613583250302
7433,-91.54662852307396
7434,-62.95026343564214
7435,-76.16692938079883
7436,-63.13057556877416
7437,-85.76760737935027
7438,-90.75359658908017
7439,-69.0260509984515
7440,-59.88104116040825
7441,-67.5523487613726
7442,-76.84590598549991
7443,-69.37235957841789
7444,-77.79659714726367
7445,-72.0933647239225
7446,-50.73213378024194
7447,-72.58144807755656
7448,-97.29878574358295
7449,-91.27476948374257
7450,-48.14004816928417
7451,-78.80683752143169
7452,-83.80754778357918
7453,-69.77177352317092
7454,-75.98227415287258
7455,-51.21964924237914
7456,-69.73064706303495
7457,-83.72146416578458
7458,-76.64580880261936
7459,-91.19211585746942
7460,-64.11854079233211
7461,-77.30330083999198
7462,-96.8954247160774
7463,-68.49258719056746
7464,-69.77010554666467
7465,-79.60310888400373
7466,-90.70451990913188
7467,-65.81500017100356
7468,-67.21374374036864
7469,-69.33704505040058
7470,-71.66186914390342
7471,-83.58397469281108
7472,-57.25568835885496
7473,-74.53117813885784
7474,-91.77371415791512
7475,-97.15032790475401
7476,-84.15906036029196
7477,-48.07745432267569
7478,-68.27365786487442
7479,-83.80937408242627
7480,-83.73527295786826
7481,-68.25374536778713
7482,-74.45418509362443
7483,-84.65277138641092
7484,-68.53821272983504
7485,-84.7334419761824
7486,-57.13131897970327
7487,-75.8166769811301
7488,-82.3308419638727
7489,-68.81200651445434
7490,-90.40375579158146
7491,-64.42432050531309
7492,-84.2204456074764
7493,-69.49231808612554
7494,-56.445592570930174
7495,-103.34875806456233
7496,-61.411488925320015
7497,-97.05154776618859
7498,-74.70860203326897
7499,-51.96430724695247
7500,-83.57286967861555
7501,-84.6234126065437
7502,-68.30327898709626
7503,-76.870580326479
7504,-66.60655664868017
7505,-70.99886411564675
7506,-90.17878767941873
7507,-63.231154283636876
7508,-91.00324287207208
7509,-70.69731234872187
7510,-82.57203901330477
7511,-69.55558705214787
7512,-69.88371789879162
7513,-72.67719607884365
7514,-90.06168037361635
7515,-72.50234075196443
7516,-90.52741991618875
7517,-89.96419076996412
7518,-91.6646756182329
7519,-90.3718046089522
7520,-50.08200977242741
7521,-75.00483210848965
7522,-84.22945288260651
7523,-78.68969857281738
7524,-90.91907738885025
7525,-84.28555061250056
7526,-74.52410993827542
7527,-75.63814905589106
7528,-76.80972094229803
7529,-96.9785008192405
7530,-83.65077859386861
7531,-50.61824752944386
7532,-83.09604617065932
7533,-71.25508431464937
7534,-90.1637583044082
7535,-77.74630907251999
7536,-77.3112511528688
7537,-67.99357922321062
7538,-78.13662657376517
7539,-76.26861005838153
7540,-74.59283714704077
7541,-84.9286833965019
7542,-69.72543061068784
7543,-82.97914956637936
7544,-61.00990495640304
7545,-85.08929551794354
7546,-68.01296223965059
7547,-74.15544319931948
7548,-68.19550632469453
7549,-78.7957680388763
7550,-69.26459216999544
7551,-83.96570134427678
7552,-96.99894883161177
7553,-69.44642685652911
7554,-56.88868090096767
7555,-97.04629963158821
7556,-90.7533264736941
7557,-84.43550912658293
7558,-90.19189691115484
7559,-41.590173284518016
7560,-91.01697314409279
7561,-83.47101046082172
7562,-97.00093733208784
7563,-75.94509038848679
7564,-61.94908491128685
7565,-90.71812042140428
7566,-83.60712804527826
7567,-76.54767984601158
7568,-83.27960734140652
7569,-84.52701669333183
7570,-74.70829148708262
7571,-97.2531455737125
7572,-69.39304946059934
7573,-68.9702415970333
7574,-77.97843565045761
7575,-72.9397479642001
7576,-77.29041932236622
7577,-69.41057327809152
7578,-83.68151617385978
7579,-77.77853282686668
7580,-83.7603843451925
7581,-90.90528727963633
7582,-69.78612626714136
7583,-68.3248730339605
7584,-72.53594351354067
7585,-74.57954763404938
7586,-90.74003226678465
7587,-84.79613513800085
7588,-59.97393163693964
7589,-75.72951054474461
7590,-83.83060684045458
7591,-75.89274421312855
7592,-90.32166770438438
7593,-90.07477661020158
7594,-97.91662419429865
7595,-89.88067431490464
7596,-70.08262954744329
7597,-97.27121182788505
7598,-69.43329663378559
7599,-83.88962805843698
7600,-68.36202326756273
7601,-80.7113279406314
7602,-76.79316020804387
7603,-67.63518008926926
7604,-82.2673753608245
7605,-74.10201729109875
7606,-61.38489607405944
7607,-69.11795547050188
7608,-63.950618240770346
7609,-76.26647726151484
7610,-103.26137223744371
7611,-73.19293222496613
7612,-74.13249382668334
7613,-84.56048931059979
7614,-69.51974084309725
7615,-90.33424982239534
7616,-60.86332131130646
7617,-68.10761475609394
7618,-84.74783097182262
7619,-96.82351164608359
7620,-77.6415218723684
7621,-56.5534510274304
7622,-83.97381167970791
7623,-76.93049409561874
7624,-62.72442424889983
7625,-83.17987893941903
7626,-68.56915737772093
7627,-90.18167348292913
7628,-77.71643726280354
7629,-97.13104234524951
7630,-84.35863969629624
7631,-76.12372843400954
7632,-90.1778904776722
7633,-77.47419012640592
7634,-78.41451659259303
7635,-75.73275840016817
7636,-43.79913005471753
7637,-85.09591470827097
7638,-70.93875379787855
7639,-63.96179297936541
7640,-56.828955468831374
7641,-83.90069772287032
7642,-96.99064531029967
7643,-77.36355334851896
7644,-68.27369957428223
7645,-78.81462166624154
7646,-77.05561532854348
7647,-69.51301399850911
7648,-75.57114319497096
7649,-84.66945425576202
7650,-58.57751215754746
7651,-66.662683735126
7652,-68.39838212738034
7653,-70.16240589891622
7654,-77.71734369042254
7655,-66.7515711312164
7656,-74.46348939155887
7657,-84.96608963534017
7658,-90.35038653938761
7659,-68.3855561589439
7660,-90.3742666141962
7661,-97.25869912627783
7662,-77.1702079311928
7663,-81.09267854671089
7664,-62.631176926418476
7665,-91.05348379115475
7666,-72.16391992863262
7667,-90.28740499624756
7668,-97.23770643086598
7669,-83.78462944629283
7670,-74.6946871406273
7671,-69.87734218298422
7672,-72.0584471689032
7673,-91.14940582941546
7674,-90.85603298867845
7675,-77.72965410015392
7676,-54.15445383559287
7677,-63.38566507901302
7678,-75.81760103952439
7679,-61.10412961247431
7680,-78.77061675610324
7681,-90.12795703017005
7682,-103.4638434996764
7683,-54.31342505282559
7684,-90.4577985844985
7685,-74.34820800294169
7686,-76.09380976389353
7687,-90.05730067939166
7688,-61.246669809729916
7689,-83.73454846655328
7690,-90.36471603089164
7691,-67.204459464863
7692,-76.06490972866006
7693,-90.3269919691834
7694,-83.7635760036038
7695,-62.00141961803093
7696,-72.52827318502466
7697,-63.28299326794282
7698,-64.05586352177028
7699,-77.10944667767936
7700,-66.60326954222292
7701,-90.38767048136232
7702,-78.2533663466345
7703,-96.75086830936908
7704,-83.72484094323208
7705,-90.32317703828319
7706,-78.75367489938134
7707,-72.2728680875952
7708,-85.20629304620626
7709,-72.40226010661483
7710,-69.95998815013286
7711,-78.09316549638719
7712,-74.43449745034124
7713,-90.08091883013637
7714,-67.89873372346938
7715,-89.9201269956419
7716,-63.25168390831341
7717,-56.45643145390433
7718,-84.8468595501813
7719,-83.55287745532479
7720,-68.53953216312082
7721,-90.58880952645937
7722,-48.90759899780776
7723,-90.59613166296995
7724,-74.3937665685082
7725,-54.44635430951772
7726,-83.38278797260342
7727,-63.225120261159105
7728,-89.77499019888016
7729,-78.25073844802526
7730,-76.13480733475213
7731,-48.839547988736015
7732,-78.82937735764274
7733,-84.17642014710091
7734,-67.3345256167467
7735,-68.73378496120152
7736,-83.7789021531235
7737,-81.25834686659938
7738,-89.96224294400446
7739,-90.08942592947028
7740,-76.41028614558394
7741,-76.69831187148515
7742,-75.76865078014576
7743,-90.72154695869713
7744,-62.82797527226819
7745,-85.37093256023009
7746,-63.5785069362408
7747,-75.772295652405
7748,-83.63022115184592
7749,-90.40057026759169
7750,-62.86297447987138
7751,-83.8920579694198
7752,-84.28766326046613
7753,-90.85009230186644
7754,-57.53773989369566
7755,-68.99510488421659
7756,-68.62184199873289
7757,-71.57126291573822
7758,-96.93136093361089
7759,-90.50187594633965
